date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
27-Nov-12,0,6.9,0,0.8,0,-1.4,0,0,1010,2.612
28-Nov-12,2,5.6,3,-1.4,0,-6.8,8, , ,1.359
29-Nov-12,0,4.6,0,-0.6,4, ,0,0,1010.4,0.922
30-Nov-12,0,7.9,0,-1,0,-5.8,0,0,1007.7,1.138
01-Dec-12,0,5.2,0,-0.1,0,-5.6,0,0,1012,1.358
02-Dec-12,0,9.9,0,-0.8,0,-7,0,3.9,1006.9,1.574
03-Dec-12,0,9.9,0,2.3,0,-0.2,0,0.5,1000.9,3.314
04-Dec-12,0,6.1,0,1.8,0,-1.8,0,0.1,998.4,2.105
05-Dec-12,0,3.8,0,-1.4,0,-7.3,0,0.5,1006.4,1.901
06-Dec-12,0,6.5,0,-1.2,0,-7.2,0,7,1001.9,1.963
07-Dec-12,0,7.4,0,0.7,0,-1.7,0,0.6,1006.2,1.792
08-Dec-12,0,7.4,0,-0.3,0,-6.2,0,0.1,1019.4,2.016
09-Dec-12,0,8.1,0,0,0,-1.5,0,0,1017.3,4.181
10-Dec-12,0,5.4,0,-2.4,0,-8.6,0,0,1021.2,1.531
11-Dec-12,0,3.7,0,-3.4,0,-8.9,0,0,1021.4,0.805
12-Dec-12,0,6.7,0,-1.4,0,-7.6,0,0.2,1009.9,0.605
13-Dec-12,0,5.3,0,-0.9,0,-6.6,0,0,993.6,1.141
14-Dec-12,0,8.2,0,5,0,-2.9,0,2.3,975.4,4.053
15-Dec-12,0,9.1,0,4.8,0,1.3,0,0.1,979,3.609
16-Dec-12,0,9.8,0,4.5,0,-2.2,0,2,985.9,2.618
17-Dec-12,0,7.7,0,5.7,0,0.5,0,2,995.2,4.06
18-Dec-12,0,7.7,0,2.1,0,-2.9,0,0,1007.8,3.667
19-Dec-12,0,9.9,0,6.7,0,-0.5,0,2.7,1002.6,5.379
20-Dec-12,0,8.3,0,6.2,0,3.6,0,2,994.6,6.282
21-Dec-12,0,8.9,0,4.2,0,1.3,0,2.2,1000.5,6.055
22-Dec-12,0,14.1,0,8.1,0,-0.7,0,6.1,990.1,7.677
23-Dec-12,0,13,0,6.5,0,4.3,0,0.5,988.5,7.021
24-Dec-12,0,9.4,0,5.2,0,1.2,0,0.2,988.9,5.552
25-Dec-12,0,7.5,0,3.6,0,-1.3,0,1.6,987.6,4.717
26-Dec-12,0,8.8,0,4.5,0,-0.5,0,2.5,991.1,3.851
27-Dec-12,0,7.2,0,3.4,0,-0.2,0,0.9,998.6,3.247
28-Dec-12,0,12.9,0,5.5,0,-0.8,0,3.5,996.7,6.411
29-Dec-12,0,10.2,0,2.7,0,2,0,1.3,988.6,6.107
30-Dec-12,0,11,0,2.2,0,-0.5,0,2,994,4.272
31-Dec-12,0,11.1,0,2.9,0,1.5,0,2.7,989.6,6.202
01-Jan-13,0,6.2,0,1.8,0,-2.2,0,0.1,1003.6,2.998
02-Jan-13,0,12.2,0,5.7,0,-1.6,0,0,1016,6.214
03-Jan-13,0,12.9,0,10.4,0,8.7,0,0,1024,8.533
04-Jan-13,0,11,0,4.5,0,1.1,0,0,1027.4,7.775
05-Jan-13,0,12,0,4,0,-0.8,0,0,1023.9,6.516
06-Jan-13,0,11.2,0,4.2,0,-0.9,0,0.1,1021.6,6.551
07-Jan-13,0,12,0,8.6,0,5.6,0,1.7,1014.2,8.02
08-Jan-13,0,12.3,0,1.2,0,8.6,0,1,1014.8,8.004
09-Jan-13,0,6,0,-1.9,0,-7.5,0,0,1015.5,2.842
10-Jan-13,0,6.6,0,-2.1,0,-8,0,1.6,1009.9,2.148
11-Jan-13,0,8,0,-1.1,0,-7.4,0,0,1007.7,2.08
12-Jan-13,0,7.4,0,3.5,0,-2.3,0,0.1,1007.4,3.72
13-Jan-13,0,3.6,0,-1.7,0,-6.7,0,1.2,1014.2,2.406
14-Jan-13,0,5.9,0,0.6,0,-3.5,0,2,1010,3.125
15-Jan-13,0,4.1,0,-1.2,0,-6.5,0,0,1004.8,1.559
16-Jan-13,0,5.6,0,3.6,0,-3.7,0,3.9,1003.3,2.681
17-Jan-13,0,8.8,0,4.2,0,-0.5,0,0.8,1000.2,4.729
18-Jan-13,0,5.3,0,1.5,0,0.2,0,18.3,989.7,3.841
19-Jan-13,0,3.9,0,1.5,0,0.8,0,2,991.4,3.507
20-Jan-13,0,3.2,0,1.9,0,0.1,0,0.1,992.7,2.514
21-Jan-13,0,3.2,0,-0.6,0,-0.1,0,8.6,988.5,2.079
22-Jan-13,0,1.7,0,-3.9,0,-9.4,0,0,995.4,1.286
23-Jan-13,0,4.1,0,-1.4,0,-6.9,0,0.1,1003.2,1.444
24-Jan-13,0,5.5,0,1.4,0,-0.5,0,0,1008,2.596
25-Jan-13,0,8.7,0,4.8,0,1.1,0,18.4,997.8,4.385
26-Jan-13,0,12.1,0,2.1,0,-4.1,0,1.7,987.8,3.98
27-Jan-13,0,11.9,0,2.3,0,-1.9,0,5.9,983.6,4.628
28-Jan-13,0,10.9,0,2.5,0,-1.3,0,1.5,986.7,3.539
29-Jan-13,0,14.1,0,6.4,0,0.9,0,3.6,986.3,5.971
30-Jan-13,0,9.4,0,5,0,1.5,0,3.8,996,4.924
31-Jan-13,0,10,0,4.3,0,1.2,0,7.1,997.8,4.746
01-Feb-13,0,7.2,0,1,0,-0.3,0,0,999.1,3.765
02-Feb-13,0,6.6,0,-0.8,0,-7.5,0,0,1013.5,2.243
03-Feb-13,0,10.7,0,4.7,0,-6.1,0,2.7,1010.2,5.306
04-Feb-13,0,9.6,0,0.6,0,2.5,0,3.6,1003.7,5.692
05-Feb-13,0,6.9,0,-0.1,0,-2.9,0,0.7,996.5,3.278
06-Feb-13,0,6.7,0,-0.3,0,-4.4,0,0,1010.7,2.551
07-Feb-13,0,7,0,0.1,0,-7.1,0,5.7,1013.6,2.201
08-Feb-13,0,7.8,0,3.2,0,-0.9,0,0,1018.5,3.673
09-Feb-13,0,10.1,0,4.8,0,0.7,0,2.8,1008.6,5.664
10-Feb-13,0,7.3,0,4.4,0,3,0,19.2,991.6,5.976
11-Feb-13,0,4.7,0,3.5,0,3.1,0,1.8,994.5,4.9
12-Feb-13,0,5.5,0,3.4,0,2.6,0,1.4,1007.2,4.948
13-Feb-13,0,12.3,0,5.2,0,3.3,0,7,1003.9,6.424
14-Feb-13,0,10.2,0,4.1,0,-0.1,0,0.2,1005.7,5.946
15-Feb-13,0,10.4,0,3,0,-1.5,0,0,1013.3,4.953
16-Feb-13,0,12.6,0,4.1,0,-1.7,0,0.6,1012.6,6.654
17-Feb-13,0,10.3,0,5.4,0,4.3,0,0,1010.2,6.941
18-Feb-13,0,8.7,0,3.1,0,-0.9,0,0,1011.2,5.313
19-Feb-13,0,8.7,0,-2.2,0,-7.9,0,0,1012.3,3.911
20-Feb-13,0,8,0,0.9,0,-5.6,0,0,1013.7,3.752
21-Feb-13,0,4.2,0,1.8,0,1.2,0,0,1016,3.733
22-Feb-13,0,2.8,0,1,0,-1.8,0,0,1017.1,2.741
23-Feb-13,0,2.8,0,0.9,0,-0.6,0,0.3,1020,2.604
24-Feb-13,0,5.1,0,-1.4,0,-7.5,0,0.6,1023.7,2.295
25-Feb-13,0,7.4,0,-2.3,0,-7.1,0,0,1027.6,2.95
26-Feb-13,0,6.4,0,-1.3,0,-6.9,0,0,1030.4,3.224
27-Feb-13,0,7,0,1.7,0,3.8,0,0,1031.9,5.033
28-Feb-13,0,7,0,0,0,-4,0,0,1028.9,4.597
01-Mar-13,0,8.9,0,0,0,-5.2,0,0,1027.1,5.102
02-Mar-13,0,7.8,0,-3,0,-8.5,0,0,1023.3,4.036
03-Mar-13,0,8.9,0,3.1,0,1.4,0,0,1016,5.565
04-Mar-13,0,7.5,0,0.2,0,-3.3,0,0,1006.4,5.186
05-Mar-13,0,9.4,0,-2.7,0,-7.7,0,0,998.1,4.443
06-Mar-13,0,8.6,0,5.1,0,2.4,0,13.2,993.6,6.255
07-Mar-13,0,8,0,6.9,0,6.3,0,9,989.1,6.901
08-Mar-13,0,10,0,7,0,6.7,0,3.5,989.5,7.803
09-Mar-13,0,7.9,0,4.5,0,6.9,0,3.9,996.6,7.331
10-Mar-13,0,4.6,0,1.1,0,2.7,0,0.2,1004.2,4.664
11-Mar-13,0,2.7,0,-1.9,0,-2.5,0,1,1010.4,2.358
12-Mar-13,0,5,0,-2,0,-5.3,0,0,1011.7,3.174
13-Mar-13,0,8.6,0,-1.3,0,-7.8,0,0.6,1010.9,3.824
14-Mar-13,0,9.1,0,-1.9,0,-8.5,0,1.4,1006.8,4.204
15-Mar-13,0,10.6,0,-0.3,0,1.4,0,0.9,994.4,6.21
16-Mar-13,0,8.8,0,-2.3,0,-7.1,0,0,986.9,4.956
17-Mar-13,0,5.7,0,0.1,0,-4.9,0,7.9,983.5,3.865
18-Mar-13,0,7.4,0,0.6,0,-4.2,0,4.6,986.8,4.727
19-Mar-13,0,3.8,0,0.7,0,0.5,0,5.1,992.8,4.183
20-Mar-13,0,7.3,0,0.3,0,-2.9,0,0.2,1000.3,5.001
21-Mar-13,0,6,0,3.6,0,-2,0,16.5,1001.1,4.57
22-Mar-13,0,5.2,0,3.2,0,3.5,0,18.3,996.7,4.693
23-Mar-13,0,4.2,0,2.4,0,2.7,0,0.7,1003.6,4.207
24-Mar-13,0,2.6,0,1.4,0,0.9,0,0,1009.8,2.705
25-Mar-13,0,3.8,0,1.5,0,-0.1,0,0,1012.9,2.334
26-Mar-13,0,3.9,0,-0.1,0,-0.8,0,2.8,1012.2,2.518
27-Mar-13,0,3.3,0,-0.3,0,-2.7,0,5.3,1010.4,1.895
28-Mar-13,0,5.2,0,-0.6,0,-2.1,0,2,1009,3.305
29-Mar-13,0,4.3,0,1.4,0,-1.2,0,0,1005.9,4.062
30-Mar-13,0,5.6,0,0.6,0,-2.4,0,0,1007,4.643
31-Mar-13,0,5,0,2.6,0,-5.7,0,0,1006.2,3.731
01-Apr-13,0,4.3,0,2.2,0,-2.1,0,0,1006.3,2.827
02-Apr-13,0,7.1,0,0.9,0,-3.4,0,0,1012,4.549
03-Apr-13,0,7.3,0,0.8,0,-5.7,0,0,1016.5,5.069
04-Apr-13,0,7.8,0,-1.5,0,-8.9,0,0,1016.7,4.935
05-Apr-13,0,6.9,0,-1.7,0,-6.2,0,1,1018.2,4.776
06-Apr-13,0,9.2,0,-3.8,0,-9.6,0,0,1019.3,5.534
07-Apr-13,0,8.3,0,-0.9,0,-7.7,0,0,1010.2,5.669
08-Apr-13,0,9,0,4.1,0,-2.3,0,0,998.1,7.059
09-Apr-13,0,7.2,0,2.8,0,-0.5,0,0,995,5.648
10-Apr-13,0,8.9,0,4.3,0,-2.6,0,0.5,994.6,6.349
11-Apr-13,0,9.6,0,5.7,0,1.3,0,14.2,988.5,7.337
12-Apr-13,0,12.2,0,4.5,0,-0.1,0,0.8,992.8,8.75
13-Apr-13,0,14,0,2.7,0,-3.1,0,0.3,994.8,8.06
14-Apr-13,0,14.6,0,9.3,0,8.3,0,3,992.5,11.09
15-Apr-13,0,16.6,0,9.6,0,5.4,0,0.3,998.1,11.34
16-Apr-13,0,14.9,0,5.8,0,5.4,0,0.1,999.9,11.735
17-Apr-13,0,15.2,0,8.4,0,-0.1,0,1,994.8,11.552
18-Apr-13,0,11.9,0,5.3,0,4.1,0,6.8,1000.1,10.65
19-Apr-13,0,13.7,0,3.3,0,-1.2,0,0.1,1020.6,10.275
20-Apr-13,0,14.2,0,2.1,0,-2.2,0,0,1021.2,9.792
21-Apr-13,0,13.6,0,5.9,0,3.9,0,3.1,1012.4,11.14
22-Apr-13,0,15.8,0,6.2,0,0.3,0,0.3,1006.4,11.035
23-Apr-13,0,17,0,7.6,0,3.5,0,0,1011.7,12.44
24-Apr-13,0,14.6,0,7.3,0,5.3,0,4.8,1015.1,12.455
25-Apr-13,0,13.1,0,4.4,0,7.3,0,8.6,1015.6,11.788
26-Apr-13,0,10.7,0,2,0,-0.6,0,0.6,1013.9,10.097
27-Apr-13,0,11.3,0,2.5,0,-0.5,0,0,1015.1,10.37
28-Apr-13,0,13.1,0,4.3,0,4.4,0,0.7,1009.2,11.198
29-Apr-13,0,13.6,0,3.6,0,1,0,0.2,1013.6,11.115
30-Apr-13,0,11.9,0,1.6,0,-3.5,0,0,1021.1,10.615
01-May-13,0,15.7,0,3.5,0,-2.2,0,0.1,1019.6,12.315
02-May-13,0,16.4,0,2.7,0,-2.5,0,0,1017.3,13.125
03-May-13,0,14.8,0,8.6,0,8.2,0,2.2,1009.9,12.99
04-May-13,0,15.8,0,7.5,0,5.1,0,0.3,1007.2,13.54
05-May-13,0,17.5,0,10.6,0,8.3,0,0,1011.8,15.185
06-May-13,0,18.8,0,7.4,0,7.6,0,0.3,1011.7,16.972
07-May-13,0,17.7,0,6.2,0,1.6,0,0.1,1004.6,16.532
08-May-13,0,16.6,0,7.7,0,9.6,0,7.6,992.6,14.922
09-May-13,0,13.2,0,7.7,0,4.5,0,3.4,989.8,12.052
10-May-13,0,14.7,0,5.7,0,6.7,0,2.4,998.9,13.24
11-May-13,0,12.1,0,5.1,0,1,0,3.2,1004.4,12.635
12-May-13,0,15.1,0,5,0,1.1,0,1.3,1006.1,12.045
13-May-13,0,11.8,0,4.8,0,2.1,0,1.8,1002.6,12.14
14-May-13,0,14.5,0,3.8,0,-0.1,0,0,994.7,12.422
15-May-13,0,12.5,0,4.4,0,0.9,0,1.2,993,12.757
16-May-13,0,10.3,0,2.1,0,-1.9,0,0.9,995.5,11.37
17-May-13,0,13.6,0,1.2,0,-3.2,0,0,1003,12.163
18-May-13,0,12.1,0,6.6,0,3,0,1.1,1004.3,12.375
19-May-13,0,16,0,8.6,0,7.3,0,0.1,1007.6,15.74
20-May-13,0,15.4,0,9.8,0,9.1,0,0,1013.1,15.307
21-May-13,0,17.8,0,8.6,0,8.5,0,0,1015.8,16.35
22-May-13,0,14.2,0,6.8,0,4.1,0,0,1018.1,16.045
23-May-13,0,11.8,0,3.8,0,-0.6,0,0,1015,13.693
24-May-13,0,14.1,0,4.3,0,2.3,0,0.1,1014.8,14.12
25-May-13,0,16.2,0,2.8,0,-1.5,0,0.1,1016.8,15.958
26-May-13,0,17.9,0,9.5,0,5.3,0,0.7,1008.8,17.835
27-May-13,0,14.6,0,5.7,0,8.4,0,8.4,996.4,15.948
28-May-13,0,14.3,0,4.5,0,-1,0,3.2,996.8,14.725
29-May-13,0,19.5,0,9.1,0,8.4,0,3.9,1005,16.337
30-May-13,0,20.4,0,8.4,0,3.4,0,0,1012.8,17.858
31-May-13,0,16.1,0,5.8,0,1.1,0,0,1017.9,16.513
01-Jun-13,0,15.2,0,5,0,-0.6,0,0.4,1022.2,15.398
02-Jun-13,0,17.2,0,7.1,0,2,0,0,1024.8,16.19
03-Jun-13,0,19,0,9,0,8.7,0,0,1026.6,19.135
04-Jun-13,0,19.2,0,7.9,0,2.5,0,0,1022.7,19.512
05-Jun-13,0,18.2,0,7,0,1.7,0,0,1017.1,19.972
06-Jun-13,0,17.8,0,8.2,0,2.3,0,0,1017.4,20.17
07-Jun-13,0,20.3,0,8.1,0,2.6,0,0,1019.6,20.747
08-Jun-13,0,20.5,0,7.6,0,1.9,0,0,1016.8,21.385
09-Jun-13,0,20.6,0,7.9,0,1.9,0,0,1011.2,21.345
10-Jun-13,0,19.1,0,7.7,0,2.4,0,6.3,1006.2,20.515
11-Jun-13,0,19.8,0,10.4,0,10.1,0,10.7,1000.7,17.798
12-Jun-13,0,16.8,0,11.6,0,11.8,0,5.8,997.8,17.22
13-Jun-13,0,17.3,0,7.5,0,10.2,0,3.3,1001.1,17.145
14-Jun-13,0,17,0,7.6,0,3,0,2.1,998.4,15.108
15-Jun-13,0,18.7,0,6.9,0,2.1,0,0.9,998,15.682
16-Jun-13,0,18,0,10.2,0,8.9,0,2.9,1005.2,16.923
17-Jun-13,0,16.4,0,9.5,0,10.7,0,2.8,1010.2,16
18-Jun-13,0,21.1,0,7.2,0,3.7,0,0,1010.1,17.513
19-Jun-13,0,20.2,0,9.9,0,9.7,0,0,1012,19.778
20-Jun-13,0,20.3,0,9.4,0,4.9,0,0,1007.2,19.94
21-Jun-13,0,19.7,0,11.9,0,13.3,0,0.9,1000.5,20.337
22-Jun-13,0,17.9,0,11.3,0,9.2,0,3.2,994,18.638
23-Jun-13,0,15.1,0,8.8,0,9.8,0,0.3,1006.7,16.462
24-Jun-13,0,17.2,0,7.9,0,3.5,0,0,1018.3,16.753
25-Jun-13,0,18.5,0,7.7,0,3.2,0,0,1023.1,17.58
26-Jun-13,0,19.5,0,11.2,0,8,0,0,1026.8,19.785
27-Jun-13,0,17.8,0,9.6,0,4.9,0,3.3,1022.9,17.5
28-Jun-13,0,18.8,0,11.6,0,13.4,0,0.1,1016.3,17.717
29-Jun-13,0,22.5,0,10.3,0,6.8,0,0,1017.9,17.642
30-Jun-13,0,18.9,0,11.5,0,9.3,0,0.7,1013.9,18.312
01-Jul-13,0,18.3,0,9.5,0,4.8,0,0,1009,17.868
02-Jul-13,0,18.1,0,12,0,9.9,0,5.2,999.5,16.705
03-Jul-13,0,20.1,0,11.5,0,9.6,0,0.8,1000.1,17.845
04-Jul-13,0,19,0,10.9,0,12.8,0,0.2,1011.8,19.53
05-Jul-13,0,21.6,0,9.2,0,4.9,0,0,1021.4,19.925
06-Jul-13,0,24.5,0,10.2,0,4.3,0,0,1024.1,22.03
07-Jul-13,0,22.4,0,13.9,0,12.9,0,0,1028.2,22.728
08-Jul-13,0,24.8,0,12.5,0,8.6,0,0,1028.7,23.64
09-Jul-13,0,27.1,0,12.1,0,7.6,0,0,1024.8,24.865
10-Jul-13,0,22.7,0,12.3,0,6.9,0,0,1022,24.882
11-Jul-13,0,22.7,0,12.4,0,7.5,0,0,1020.8,24.78
12-Jul-13,0,27.5,0,11.3,0,6.3,0,0,1019.4,25.13
13-Jul-13,0,24.6,0,13.2,0,11.3,0,0,1020.7,25.54
14-Jul-13,0,25.9,0,12.2,0,8.5,0,0,1019.8,24.785
15-Jul-13,0,19.7,0,12.2,0,9.7,0,0,1019.2,22.858
16-Jul-13,0,23.1,0,11.6,0,6.5,0,0,1019,22.23
17-Jul-13,0,24.3,0,13.7,0,13.3,0,0,1020.8,23.737
18-Jul-13,0,25.4,0,11.8,0,7.6,0,0,1022.5,24.363
19-Jul-13,0,26.3,0,13.2,0,7.8,0,0,1020.9,24.987
20-Jul-13,0,23.3,0,14.8,0,10.2,0,0,1017.8,25.385
21-Jul-13,0,21,0,13.8,0,9.2,0,0,1013.8,23.638
22-Jul-13,0,22.8,0,15.3,0,11.9,0,0,1009.2,24.288
23-Jul-13,0,23.9,0,16.4,0,13.4,0,1.8,1005.6,23.425
24-Jul-13,0,22.4,0,14.7,0,11.5,0,4.3,1004.2,20.795
25-Jul-13,0,22.1,0,13.8,0,10.9,0,32.6,1003.5,20.85
26-Jul-13,0,22.1,0,11.7,0,6.9,0,0.7,1004.7,20.118
27-Jul-13,0,21,0,10.7,0,5.5,0,0.8,1001.1,18.513
28-Jul-13,0,21.8,0,10.4,0,5.1,0,8,996.4,18.138
29-Jul-13,0,21.5,0,12.7,0,11.1,0,5.7,1000.8,19.403
30-Jul-13,0,21.6,0,10.1,0,4.9,0,0.7,1005.1,18.925
31-Jul-13,0,20.4,0,13,0,9.2,0,6.8,1003.2,17.843
01-Aug-13,0,23,0,18,0,14.4,0,2.2,997.4,19.52
02-Aug-13,0,22.1,0,12.7,0,12.4,0,6.2,996.4,19.475
03-Aug-13,0,21,0,12.4,0,9,0,3.5,1003.3,18.478
04-Aug-13,0,20.5,0,10.9,0,6.5,0,6.5,1006.3,18.27
05-Aug-13,0,20.4,0,12.7,0,14.3,0,0.2,1006.5,18.823
06-Aug-13,0,20,0,11.9,0,9.2,0,0.2,1008.8,18.34
07-Aug-13,0,20.9,0,10.3,0,6.7,0,0,1010.4,18.685
08-Aug-13,0,22.6,0,13,0,11.9,0,0.6,1009.8,20.222
09-Aug-13,0,18.8,0,13.4,0,10.5,0,0,1013.5,19.163
10-Aug-13,0,21.4,0,12.4,0,11.3,0,0,1015.2,19.6
11-Aug-13,0,19.8,0,11.1,0,7.2,0,0,1011.8,19.622
12-Aug-13,0,18.8,0,10,0,5.5,0,1.4,1013.3,18.733
13-Aug-13,0,20.1,0,11.9,0,8.7,0,1.1,1015.9,18.802
14-Aug-13,0,23.7,0,12.4,0,9.5,0,0.8,1012.3,19.85
15-Aug-13,0,22.7,0,14.1,0,12.1,0,16.1,1006.2,19.587
16-Aug-13,0,20.5,0,10.7,0,5.4,0,0.9,1007,18.81
17-Aug-13,0,22.8,0,11.9,0,9.8,0,0.2,999.4,18.905
18-Aug-13,0,18.8,0,11.3,0,6.9,0,0.5,1003.3,18.145
19-Aug-13,0,21.1,0,10.1,0,4.7,0,0.1,1014,18.353
20-Aug-13,0,21.2,0,13.4,0,9.2,0,0,1017.5,18.885
21-Aug-13,0,22.1,0,15.1,0,13,0,0,1013.8,20.275
22-Aug-13,0,20.1,0,12.7,0,9.5,0,0,1011.1,20.95
23-Aug-13,0,17.7,0,12.8,0,8.9,0,5.9,1007.9,18.548
24-Aug-13,0,17.2,0,8.5,0,3.4,0,0.4,1010,17.202
25-Aug-13,0,20.7,0,11.5,0,13.4,0,0.3,1013.1,18.282
26-Aug-13,0,19.2,0,10.1,0,5.9,0,0,1016.1,17.528
27-Aug-13,0,19.3,0,12.1,0,6.6,0,0.6,1016.7,17.735
28-Aug-13,0,20.6,0,10.7,0,8.2,0,0,1017.3,17.968
29-Aug-13,0,22.2,0,13.6,0,10.8,0,0,1014.3,19.588
30-Aug-13,0,21.2,0,8.9,0,10.1,0,0.1,1014.6,19.342
31-Aug-13,0,17.9,0,7.1,0,1,0,0,1022.8,16.733
01-Sep-13,0,18.4,0,9.4,0,5.5,0,0,1024,16.87
02-Sep-13,0,22.6,0,13.1,0,9.6,0,0,1021.5,19.23
03-Sep-13,0,23.2,0,11.4,0,8.4,0,0,1019.4,20.56
04-Sep-13,0,23.4,0,9.7,0,3,0,0,1012.1,19.385
05-Sep-13,0,17.9,0,7.8,0,8.7,0,0,1008.6,19.663
06-Sep-13,0,16.5,0,4.6,0,-1,0,1.6,1006.8,16.395
07-Sep-13,0,11.4,0,7.9,0,5.8,0,7.3,1005.7,14.61
08-Sep-13,0,16,0,6.4,0,8.1,0,1.5,1007.9,14.605
09-Sep-13,0,17.9,0,5.2,0,-0.1,0,0,1014.3,13.87
10-Sep-13,0,17.3,0,8.1,0,2.6,0,0,1020.6,13.852
11-Sep-13,0,17.3,0,11.4,0,9.3,0,0.8,1018.6,15.03
12-Sep-13,0,18.5,0,10.5,0,13.7,0,2.3,1012.6,16.843
13-Sep-13,0,14.2,0,8,0,5,0,0.2,1014.2,14.515
14-Sep-13,0,17.1,0,5.9,0,0.9,0,0,1012.8,13.943
15-Sep-13,0,17.1,0,7.1,0,3.9,0,4.2,1001.3,14.247
16-Sep-13,0,14.1,0,6.7,0,2.7,0,0.6,997,12.24
17-Sep-13,0,10.8,0,8.3,0,5.2,0,9.4,993.7,12.26
18-Sep-13,0,14.5,0,7.9,0,5.2,0,0.1,1000.2,13.078
19-Sep-13,0,17.7,0,8.7,0,3.8,0,2.8,1002.4,13.805
20-Sep-13,0,17,0,8.2,0,2.9,0,0,1010.8,13.84
21-Sep-13,0,23.8,0,12.7,0,5.7,0,0,1015.1,16.298
22-Sep-13,0,23.2,0,12.5,0,6.4,0,0,1019.8,16.565
23-Sep-13,0,22.5,0,10.3,0,5.6,0,0,1016,16.565
24-Sep-13,0,18.5,0,13.6,0,11.4,0,0.2,1010,16.96
25-Sep-13,0,16.1,0,13.4,0,13.8,0,1.6,1006.8,16.243
26-Sep-13,0,15.1,0,13.6,0,13.2,0,0.5,1008.5,15.307
27-Sep-13,0,19.3,0,12.8,0,8.7,0,0,1007.4,15.955
28-Sep-13,0,18.2,0,11.5,0,6.5,0,0.2,1003.3,15.537
29-Sep-13,0,16.5,0,12.8,0,12.3,0,0,1001.2,15.288
30-Sep-13,0,15.4,0,12.5,0,9.4,0,0.5,999.4,14.42
01-Oct-13,0,15.2,0,13.2,0,12.8,0,5.3,998.4,14.583
02-Oct-13,0,18.7,0,14.6,0,13.3,0,3.2,997,15.5
03-Oct-13,0,17.3,0,14.5,0,12.4,0,15.1,995.7,15.503
04-Oct-13,0,16.7,0,11,0,12.9,0,0.7,1002.1,15.705
05-Oct-13,0,19.5,0,9.9,0,5.7,0,0.1,1012.7,15.265
06-Oct-13,0,19.9,0,12.5,0,7.4,0,1,1015,15.305
07-Oct-13,0,19.3,0,15.5,0,11.6,0,0,1013.8,16.14
08-Oct-13,0,17.1,0,11.5,0,9.1,0,0.1,1017.4,15.66
09-Oct-13,0,13.6,0,4.9,0,6.4,0,0,1018.6,13.073
10-Oct-13,0,12.9,0,2.9,0,-0.7,0,0,1021.8,9.602
11-Oct-13,0,13.6,0,4,0,0,0,0,1023.2,10.34
12-Oct-13,0,12.5,0,10.1,0,6,0,0,1019.1,11.173
13-Oct-13,0,11.9,0,8.3,0,9.9,0,0.1,1012.4,11.57
14-Oct-13,0,13.1,0,5.9,0,5.6,0,0.8,1007.8,10.827
15-Oct-13,0,14.9,0,3.4,0,-1.5,0,0,1006,9.49
16-Oct-13,0,13,0,9.5,0,2.6,0,19.6,1000,11.017
17-Oct-13,0,17.8,0,7.6,0,1.1,0,0.1,1003.9,10.462
18-Oct-13,0,14.2,0,10.2,0,4,0,9.7,999.4,11.363
19-Oct-13,0,15,0,10.3,0,6.3,0,2.3,991.4,11.423
20-Oct-13,0,16.7,0,9.2,0,4.4,0,1.8,990.7,11.555
21-Oct-13,0,16.7,0,7.6,0,1.8,0,9.9,989.4,11.007
22-Oct-13,0,17.2,0,11.7,0,9.6,0,1.6,981,12.913
23-Oct-13,0,12.6,0,3.9,0,4.8,0,0.4,990.5,11.175
24-Oct-13,0,16.1,0,3.9,0,-2.1,0,1.5,1000.5,9.68
25-Oct-13,0,16.4,0,11.7,0,7.5,0,6.7,992.3,12.167
26-Oct-13,0,14.2,0,9.1,0,6.6,0,6.3,988.2,11.222
27-Oct-13,0,14.1,0,9.2,0,2.9,0,1.9,980.1,10.235
28-Oct-13,0,12.5,0,7.2,0,5.9,0,0.7,986.4,10.265
29-Oct-13,0,11.6,0,3.8,0,-0.9,0,1.1,1003.4,8.469
30-Oct-13,0,15.2,0,3,0,-2.1,0,0.5,1005.5,7.965
31-Oct-13,0,13.9,0,7.1,0,0.4,0,1.5,1005.3,8.463
01-Nov-13,0,12.6,0,2.3,0,-1.1,0,0.1,999.5,7.22
02-Nov-13,0,11.6,0,0.9,0,-4.1,0,3.1,985.9,6.565
03-Nov-13,0,11.1,0,3.6,0,-0.5,0,0.1,989.7,6.231
04-Nov-13,0,9.7,0,0,0,-6.1,0,0.1,988.4,5.046
05-Nov-13,0,10.3,0,6.7,0,-2.6,0,1.1,986.8,7.492
06-Nov-13,0,9.9,0,3.8,0,1.8,0,1.7,991.9,7.965
07-Nov-13,0,10.8,0,3,0,-3.1,0,0.3,996.4,6.013
08-Nov-13,0,9.8,0,3,0,-2.5,0,0.6,997.2,5.294
09-Nov-13,0,8.2,0,1.9,0,-3.9,0,1.2,998.7,4.348
10-Nov-13,0,11.3,0,0.8,0,-5.8,0,4.3,1007.4,4.752
11-Nov-13,0,14.3,0,8.3,0,-3,0,0.3,1011.1,9.472
12-Nov-13,0,10.5,0,2.9,0,-2.1,0,0,1022.4,6.529
13-Nov-13,0,10.6,0,2,0,-4.9,0,1.2,1020.8,5.204
14-Nov-13,0,9.4,0,5.2,0,0,0,0.3,1023.1,6.04
